,name,path,target,audio-length,time
1524,OAF_red_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_red_angry.wav,angry,37259,1.689750566893424
1126,YAF_half_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_half_neutral.wav,neutral,48504,2.1997278911564626
2597,YAF_week_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_week_angry.wav,angry,43269,1.962312925170068
926,YAF_mop_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_mop_happy.wav,happy,44385,2.0129251700680273
188,YAF_ripe_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_ripe_disgust.wav,disgust,56247,2.5508843537414965
1346,OAF_chat_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_chat_fear.wav,fear,37094,1.6822675736961452
536,OAF_make_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_make_happy.wav,happy,42759,1.9391836734693877
1825,YAF_bar_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_bar_fear.wav,fear,36701,1.6644444444444444
950,YAF_note_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_note_happy.wav,happy,46130,2.092063492063492
148,YAF_gap_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_gap_disgust.wav,disgust,50061,2.270340136054422
2210,OAF_chain_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_chain_disgust.wav,disgust,51816,2.3499319727891157
1129,YAF_hole_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_hole_neutral.wav,neutral,46411,2.1048072562358278
1209,OAF_hash_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_hash_fear.wav,fear,40328,1.8289342403628117
1787,YAF_gun_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_gun_ps.wav,surprise,39924,1.8106122448979591
940,YAF_which_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_which_happy.wav,happy,45890,2.0811791383219953
1115,YAF_note_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_note_neutral.wav,neutral,47867,2.1708390022675736
758,YAF_limb_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_limb_sad.wav,sad,50219,2.2775056689342406
561,OAF_live_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_live_happy.wav,happy,44793,2.0314285714285716
2586,YAF_voice_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_voice_angry.wav,angry,53883,2.4436734693877553
2713,OAF_thin_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_thin_sad.wav,sad,52443,2.3783673469387754
553,OAF_long_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_long_happy.wav,happy,43718,1.9826757369614512
1767,YAF_hash_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_hash_ps.wav,surprise,52335,2.373469387755102
1528,OAF_bought_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_bought_angry.wav,angry,31616,1.4338321995464853
2571,YAF_nice_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_nice_angry.wav,angry,46586,2.1127437641723357
1736,YAF_live_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_live_ps.wav,surprise,38287,1.7363718820861678
2478,YAF_soup_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_soup_angry.wav,angry,46328,2.1010430839002265
1455,OAF_burn_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_burn_angry.wav,angry,37190,1.6866213151927438
2111,OAF_shawl_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_shawl_neutral.wav,neutral,43631,1.9787301587301587
1088,YAF_shall_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_shall_neutral.wav,neutral,47244,2.1425850340136052
1328,OAF_room_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_room_fear.wav,fear,34964,1.5856689342403627
1980,YAF_fat_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_fat_fear.wav,fear,32571,1.477142857142857
2113,OAF_judge_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_judge_neutral.wav,neutral,46941,2.128843537414966
1549,OAF_room_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_room_angry.wav,angry,33956,1.539954648526077
2134,OAF_chat_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_chat_neutral.wav,neutral,41775,1.8945578231292517
1460,OAF_have_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_have_angry.wav,angry,36439,1.652562358276644
1351,OAF_voice_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_voice_fear.wav,fear,39768,1.8035374149659864
2415,YAF_read_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_read_angry.wav,angry,49579,2.248480725623583
2402,YAF_pick_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_pick_angry.wav,angry,45139,2.0471201814058957
2708,OAF_sure_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_sure_sad.wav,sad,51609,2.340544217687075
2484,YAF_fat_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_fat_angry.wav,angry,40608,1.8416326530612246
2270,OAF_sell_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_sell_disgust.wav,disgust,55303,2.5080725623582767
1990,YAF_puff_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_puff_fear.wav,fear,34007,1.542267573696145
1979,YAF_get_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_get_fear.wav,fear,37013,1.67859410430839
2648,OAF_pad_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_pad_sad.wav,sad,53960,2.4471655328798185
1706,YAF_jail_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_jail_ps.wav,surprise,52616,2.3862131519274374
1487,OAF_food_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_food_angry.wav,angry,33826,1.5340589569160998
934,YAF_boat_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_boat_happy.wav,happy,41297,1.8728798185941042
88,YAF_fall_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_fall_disgust.wav,disgust,54612,2.476734693877551
2184,OAF_mill_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_mill_neutral.wav,neutral,41340,1.874829931972789
329,OAF_mop_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_mop_ps.wav,surprise,43179,1.958231292517007
1737,YAF_whip_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_whip_ps.wav,surprise,44933,2.037777777777778
2400,YAF_numb_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_numb_angry.wav,angry,47086,2.1354195011337866
1086,YAF_said_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_said_neutral.wav,neutral,45277,2.053378684807256
400,OAF_bought_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_bought_happy.wav,happy,39578,1.794920634920635
1266,OAF_shack_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_shack_fear.wav,fear,36608,1.6602267573696146
1750,YAF_five_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_five_ps.wav,surprise,42217,1.9146031746031746
1603,YAF_read_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_read_ps.wav,surprise,37913,1.7194104308390024
1482,OAF_pole_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_pole_angry.wav,angry,34778,1.577233560090703
2042,OAF_shirt_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_shirt_neutral.wav,neutral,44638,2.0243990929705213
1684,YAF_bar_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_bar_ps.wav,surprise,39438,1.7885714285714285
91,YAF_mop_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_mop_disgust.wav,disgust,58954,2.673650793650794
849,YAF_lose_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_lose_happy.wav,happy,48417,2.19578231292517
1938,YAF_vine_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_vine_fear.wav,fear,37095,1.682312925170068
792,YAF_team_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_team_sad.wav,sad,52157,2.3653968253968256
534,OAF_gap_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_gap_happy.wav,happy,39022,1.7697052154195012
733,YAF_hash_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_hash_sad.wav,sad,48396,2.194829931972789
966,YAF_wag_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_wag_happy.wav,happy,43161,1.9574149659863946
1619,YAF_dip_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_dip_ps.wav,surprise,43227,1.960408163265306
2452,YAF_wag_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_wag_angry.wav,angry,51634,2.3416780045351473
2507,YAF_dog_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_dog_angry.wav,angry,47923,2.1733786848072563
1535,OAF_judge_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_judge_angry.wav,angry,38056,1.7258956916099772
227,OAF_luck_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_luck_ps.wav,surprise,48587,2.2034920634920634
1188,YAF_check_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_check_neutral.wav,neutral,49709,2.2543764172335603
2550,YAF_came_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_came_angry.wav,angry,48853,2.2155555555555555
2202,OAF_voice_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_voice_disgust.wav,disgust,54961,2.492562358276644
1161,YAF_nag_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_nag_neutral.wav,neutral,43048,1.9522902494331065
460,OAF_chain_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_chain_happy.wav,happy,44524,2.0192290249433107
2231,OAF_dead_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_dead_disgust.wav,disgust,53142,2.4100680272108845
1733,YAF_judge_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_judge_ps.wav,surprise,45229,2.051201814058957
819,YAF_calm_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_calm_happy.wav,happy,43708,1.9822222222222223
1298,OAF_calm_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_calm_fear.wav,fear,32150,1.4580498866213152
1401,OAF_rot_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_rot_angry.wav,angry,30247,1.3717460317460317
2112,OAF_gaze_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_gaze_neutral.wav,neutral,48824,2.2142403628117915
2748,OAF_pain_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_pain_sad.wav,sad,53538,2.4280272108843537
420,OAF_near_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_near_happy.wav,happy,44438,2.015328798185941
836,YAF_luck_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_luck_happy.wav,happy,41320,1.8739229024943311
922,YAF_near_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_near_happy.wav,happy,41806,1.8959637188208618
2149,OAF_youth_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_youth_neutral.wav,neutral,47663,2.1615873015873017
488,OAF_book_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_book_happy.wav,happy,41843,1.897641723356009
2590,YAF_keep_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_keep_angry.wav,angry,48985,2.221541950113379
2091,OAF_tool_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_tool_neutral.wav,neutral,42373,1.9216780045351474
2247,OAF_dog_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_dog_disgust.wav,disgust,51729,2.345986394557823
896,YAF_kill_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_kill_happy.wav,happy,43934,1.9924716553287982
1499,OAF_gun_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_gun_angry.wav,angry,33980,1.5410430839002267
535,OAF_south_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_south_happy.wav,happy,45336,2.0560544217687076
1218,OAF_numb_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_numb_fear.wav,fear,34421,1.5610430839002267
1614,YAF_goose_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_goose_ps.wav,surprise,50322,2.2821768707482994
721,YAF_mill_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_mill_sad.wav,sad,47777,2.1667573696145124
1644,YAF_base_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_base_ps.wav,surprise,43847,1.9885260770975057
2706,OAF_death_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_death_sad.wav,sad,54799,2.485215419501134
456,OAF_rag_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_rag_happy.wav,happy,45628,2.069297052154195
576,OAF_sour_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_sour_happy.wav,happy,45364,2.0573242630385487
2666,OAF_chain_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_chain_sad.wav,sad,56180,2.547845804988662
1066,YAF_mode_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_mode_neutral.wav,neutral,41547,1.88421768707483
2232,OAF_when_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_when_disgust.wav,disgust,53522,2.4273015873015873
1314,OAF_have_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_have_fear.wav,fear,32916,1.4927891156462585
2376,OAF_rag_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_rag_disgust.wav,disgust,52064,2.3611791383219956
528,OAF_dab_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_dab_happy.wav,happy,41684,1.8904308390022675
1325,OAF_dead_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_dead_fear.wav,fear,33122,1.5021315192743765
2717,OAF_make_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_make_sad.wav,sad,55343,2.509886621315193
2207,OAF_void_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_void_disgust.wav,disgust,49300,2.235827664399093
2439,YAF_fall_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_fall_angry.wav,angry,39242,1.7796825396825398
1267,OAF_thumb_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_thumb_fear.wav,fear,32232,1.4617687074829933
28,YAF_wife_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_wife_disgust.wav,disgust,58996,2.6755555555555555
1967,YAF_fall_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_fall_fear.wav,fear,29982,1.3597278911564625
2033,OAF_choice_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_choice_neutral.wav,neutral,45600,2.068027210884354
2630,OAF_home_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_home_sad.wav,sad,49525,2.246031746031746
2011,OAF_search_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_search_neutral.wav,neutral,50434,2.2872562358276642
